Id,SalePrice
2246,157830
2247,122310
2248,115830
2249,135560
2250,115690
2251,108920
2252,168980
2253,137750
2254,161920
2255,155240
2256,132080
2257,217540
2258,168480
2259,145330
2260,142710
2261,180210
2262,226500
2263,444530
2264,467730
2265,162940
2266,335780
2267,455970
2268,376920
2269,147640
2270,136390
2271,194680
2272,150160
2273,156520
2274,188140
2275,163250
2276,161960
2277,163660
2278,129990
2279,157990
2280,123780
2281,239340
2282,250470
2283,105860
2284,169030
2285,110000
2286,120570
2287,396800
2288,313260
2289,445770
2290,460260
2291,407380
2292,497460
2293,509170
2294,548720
2295,533390
2296,352080
2297,321920
2298,374630
2299,561010
2300,295590
2301,265840
2302,278850
2303,246560
2304,285930
2305,237910
2306,230220
2307,251630
2308,306780
2309,329860
2310,252330
2311,245740
2312,177050
2313,159970
2314,153530
2315,160950
2316,199700
2317,207950
2318,173610
2319,164670
2320,190600
2321,351110
2322,212090
2323,177540
2324,195450
2325,225650
2326,181000
2327,202160
2328,204000
2329,164400
2330,162280
2331,384950
2332,434810
2333,317150
2334,275990
2335,222500
2336,311050
2337,207480
2338,274300
2339,210670
2340,519060
2341,254000
2342,262710
2343,231240
2344,255120
2345,283770
2346,217110
2347,204410
2348,206390
2349,198850
2350,286760
2351,290500
2352,330260
2353,316380
2354,143890
2355,205160
2356,182750
2357,221630
2358,206560
2359,195390
2360,107690
2361,133610
2362,215120
2363,123050
2364,133210
2365,252150
2366,227480
2367,273510
2368,268280
2369,300120
2370,142570
2371,167220
2372,222780
2373,250540
2374,247970
2375,266250
2376,244030
2377,306500
2378,134710
2379,195430
2380,121950
2381,136730
2382,173640
2383,227560
2384,195950
2385,139870
2386,110770
2387,119550
2388,123230
2389,132530
2390,126200
2391,154740
2392,112960
2393,143690
2394,144730
2395,199630
2396,152260
2397,202890
2398,124490
2399,107000
2400,63526
2401,122690
2402,139290
2403,156880
2404,135290
2405,137330
2406,125980
2407,122900
2408,123800
2409,119310
2410,165350
2411,113810
2412,140390
2413,126820
2414,139180
2415,149420
2416,115790
2417,145650
2418,124880
2419,145910
2420,115880
2421,178230
2422,144500
2423,139740
2424,134310
2425,448440
2426,140930
2427,127740
2428,173460
2429,108360
2430,109550
2431,107160
2432,140620
2433,120780
2434,130050
2435,156110
2436,91033
2437,107660
2438,109260
2439,126910
2440,125000
2441,88380
2442,120330
2443,133150
2444,138920
2445,89653
2446,187150
2447,193960
2448,123770
2449,120930
2450,174760
2451,115020
2452,154250
2453,91789
2454,107670
2455,117230
2456,109350
2457,128730
2458,135130
2459,129310
2460,121880
2461,167870
2462,137500
2463,129970
2464,169290
2465,123220
2466,132830
2467,150370
2468,107050
2469,93799
2470,186490
2471,154730
2472,149670
2473,125670
2474,73268
2475,177610
2476,134560
2477,125580
2478,170730
2479,118150
2480,150760
2481,139100
2482,124940
2483,96422
2484,119030
2485,133680
2486,147760
2487,176590
2488,110410
2489,154240
2490,135530
2491,110380
2492,211490
2493,166070
2494,149320
2495,103520
2496,229770
2497,134210
2498,96131
2499,48132
2500,143210
2501,148630
2502,150170
2503,133830
2504,148060
2505,199250
2506,315860
2507,432930
2508,316570
2509,266740
2510,225620
2511,208750
2512,199840
2513,199430
2514,189670
2515,140400
2516,140330
2517,132940
2518,171030
2519,182020
2520,157170
2521,163480
2522,189080
2523,113010
2524,132200
2525,141340
2526,136780
2527,143430
2528,115630
2529,146880
2530,125510
2531,225670
2532,201510
2533,176590
2534,213830
2535,290000
2536,188040
2537,193230
2538,165370
2539,203060
2540,205010
2541,150110
2542,163020
2543,109050
2544,133340
2545,119870
2546,143260
2547,124390
2548,178330
2549,149090
2550,381190
2551,160560
2552,135190
2553,82228
2554,115350
2555,130140
2556,125030
2557,116380
2558,175030
2559,156590
2560,124230
2561,111710
2562,106550
2563,125810
2564,210350
2565,113080
2566,186830
2567,151600
2568,169090
2569,167580
2570,151050
2571,213370
2572,135430
2573,190810
2574,224000
2575,174740
2576,132870
2577,674540
2578,114870
2579,96554
2580,158310
2581,130480
2582,130290
2583,355200
2584,145880
2585,247480
2586,235610
2587,167460
2588,103790
2589,124000
2590,232020
2591,265780
2592,259940
2593,315780
2594,161380
2595,188110
2596,374510
2597,201270
2598,314110
2599,348130
2600,212680
2601,114490
2602,94324
2603,94281
2604,109040
2605,209350
2606,122640
2607,158690
2608,155370
2609,131680
2610,106860
2611,133670
2612,150430
2613,110220
2614,116110
2615,153800
2616,121360
2617,186110
2618,186120
2619,192860
2620,136640
2621,135640
2622,143620
2623,211360
2624,358050
2625,350640
2626,167500
2627,169500
2628,499640
2629,632230
2630,351380
2631,490660
2632,451340
2633,381150
2634,443400
2635,136770
2636,230280
2637,132850
2638,217550
2639,177910
2640,145230
2641,106340
2642,287390
2643,111190
2644,121710
2645,101570
2646,99616
2647,242790
2648,151950
2649,140570
2650,106610
2651,123980
2652,439570
2653,322100
2654,309960
2655,428780
2656,335670
2657,347580
2658,291450
2659,323160
2660,409990
2661,349300
2662,421910
2663,276850
2664,331330
2665,572990
2666,373040
2667,152650
2668,151630
2669,204500
2670,301990
2671,160870
2672,272170
2673,268770
2674,299610
2675,247280
2676,165940
2677,171220
2678,298900
2679,196730
2680,274480
2681,417820
2682,324290
2683,568110
2684,401540
2685,339520
2686,211910
2687,372310
2688,235500
2689,221900
2690,427310
2691,165740
2692,142700
2693,222210
2694,169630
2695,172370
2696,157710
2697,196780
2698,135420
2699,309540
2700,213370
2701,122670
2702,130570
2703,130850
2704,135640
2705,129230
2706,134320
2707,127100
2708,131530
2709,91204
2710,108280
2711,282230
2712,347540
2713,227910
2714,141690
2715,153260
2716,127680
2717,207690
2718,239100
2719,157570
2720,163010
2721,112990
2722,123410
2723,141500
2724,104900
2725,111770
2726,135990
2727,170120
2728,146460
2729,125770
2730,157490
2731,125710
2732,133480
2733,149540
2734,173710
2735,128700
2736,125580
2737,117410
2738,158990
2739,150760
2740,133910
2741,187060
2742,127430
2743,147280
2744,124480
2745,127790
2746,134220
2747,123860
2748,129750
2749,109350
2750,152180
2751,103660
2752,186420
2753,155540
2754,189590
2755,135740
2756,111670
2757,59250
2758,93897
2759,135870
2760,134730
2761,119190
2762,125360
2763,186410
2764,104960
2765,288000
2766,128950
2767,91081
2768,139610
2769,117520
2770,121660
2771,120910
2772,121180
2773,168120
2774,131540
2775,133720
2776,134330
2777,132720
2778,97691
2779,153990
2780,94610
2781,110600
2782,103590
2783,107200
2784,125010
2785,364030
2786,92758
2787,134140
2788,94723
2789,178920
2790,70962
2791,109090
2792,66322
2793,135770
2794,111910
2795,121970
2796,102280
2797,223620
2798,131640
2799,121420
2800,48127
2801,111240
2802,154050
2803,199190
2804,148030
2805,111880
2806,104250
2807,151840
2808,128650
2809,128100
2810,126070
2811,164410
2812,149580
2813,181410
2814,173390
2815,76462
2816,187180
2817,111830
2818,124840
2819,117080
2820,129190
2821,84081
2822,151700
2823,478870
2824,172760
2825,116880
2826,118090
2827,144310
2828,437250
2829,195070
2830,287710
2831,190540
2832,310930
2833,361340
2834,191250
2835,231660
2836,157380
2837,153910
2838,145120
2839,150700
2840,178270
2841,156710
2842,177360
2843,133300
2844,162580
2845,128790
2846,163320
2847,155030
2848,219850
2849,194370
2850,245340
2851,230680
2852,207380
2853,195550
2854,192450
2855,198850
2856,187810
2857,154860
2858,207980
2859,123020
2860,118330
2861,127910
2862,166980
2863,123250
2864,249920
2865,151760
2866,171350
2867,101200
2868,174980
2869,108360
2870,177410
2871,64534
2872,77691
2873,107930
2874,163090
2875,102940
2876,136540
2877,126510
2878,123630
2879,125860
2880,66651
2881,157420
2882,113840
2883,150610
2884,153090
2885,166880
2886,188730
2887,86192
2888,178740
2889,70690
2890,100130
2891,141910
2892,30623
2893,103150
2894,79677
2895,372920
2896,381610
2897,185140
2898,172860
2899,208180
2900,147750
2901,158410
2902,227390
2903,407140
2904,397730
2905,153860
2906,234550
2907,96682
2908,129260
2909,180550
2910,106240
2911,93384
2912,130430
2913,102040
2914,186370
2915,102440
2916,105390
2917,146050
2918,122220
2919,203380
