Id,SalePrice
2352,239530
2353,285170
2354,245230
2355,241170
2356,159060
2357,187840
2358,202450
2359,135400
2360,114250
2361,152860
2362,285440
2363,140640
2364,153520
2365,203580
2366,153560
2367,194600
2368,199650
2369,198060
2370,146780
2371,154130
2372,192770
2373,246380
2374,299610
2375,187540
2376,287880
2377,314610
2378,131540
2379,230470
2380,140050
2381,171100
2382,166930
2383,206010
2384,240180
2385,143210
2386,127480
2387,128340
2388,109770
2389,126430
2390,137360
2391,144350
2392,103230
2393,136410
2394,127140
2395,215140
2396,135130
2397,204110
2398,124260
2399,255720
2400,250790
2401,103970
2402,126750
2403,170490
2404,137710
2405,148830
2406,126990
2407,126150
2408,150120
2409,120280
2410,156820
2411,115780
2412,161220
2413,130300
2414,128150
2415,144900
2416,118810
2417,144580
2418,126210
2419,169240
2420,120890
2421,174710
2422,125160
2423,238420
2424,106600
2425,294620
2426,175900
2427,240090
2428,136470
2429,103190
2430,126680
2431,123820
2432,120370
2433,140540
2434,138890
2435,162860
2436,92042
2437,108650
2438,109060
2439,111750
2440,136610
2441,104790
2442,89751
2443,94819
2444,141790
2445,120310
2446,150400
2447,179640
2448,148340
2449,112540
2450,173230
2451,142940
2452,203630
2453,96520
2454,116190
2455,122210
2456,155560
2457,117130
2458,117220
2459,90099
2460,139230
2461,115470
2462,125490
2463,119370
2464,192570
2465,143010
2466,129090
2467,134880
2468,98960
2469,106400
2470,190750
2471,171020
2472,250240
2473,122150
2474,109760
2475,179980
2476,113980
2477,125970
2478,172270
2479,135190
2480,131890
2481,122870
2482,134140
2483,110540
2484,112890
2485,116720
2486,155530
2487,108020
2488,123800
2489,136920
2490,157990
2491,90367
2492,177270
2493,146870
2494,163930
2495,126790
2496,183370
2497,159800
2498,102710
2499,95273
2500,121290
2501,136220
2502,161270
2503,117270
2504,244400
2505,202730
2506,253140
2507,320830
2508,254540
2509,227240
2510,208880
2511,173080
2512,200830
2513,204130
2514,162340
2515,154940
2516,158430
2517,134860
2518,153160
2519,217240
2520,202360
2521,186500
2522,218240
2523,127630
2524,126870
2525,133680
2526,139370
2527,127860
2528,125780
2529,124460
2530,128520
2531,260910
2532,229300
2533,178690
2534,191300
2535,319470
2536,220170
2537,199660
2538,164670
2539,173200
2540,165820
2541,164720
2542,164050
2543,129660
2544,149390
2545,159360
2546,126290
2547,131940
2548,157960
2549,169950
2550,54610
2551,127480
2552,127230
2553,258410
2554,237510
2555,103560
2556,98903
2557,134140
2558,147500
2559,145010
2560,129770
2561,103860
2562,134780
2563,124750
2564,137850
2565,111250
2566,142260
2567,144490
2568,141300
2569,186430
2570,114790
2571,220620
2572,137670
2573,205960
2574,202700
2575,132560
2576,233470
2577,233360
2578,77085
2579,62979
2580,225030
2581,179000
2582,109350
2583,248450
2584,157980
2585,203560
2586,232840
2587,200610
2588,125000
2589,138670
2590,195730
2591,156740
2592,215770
2593,561180
2594,158510
2595,171470
2596,319940
2597,181820
2598,272240
2599,294110
2600,165480
2601,121750
2602,105210
2603,116000
2604,243110
2605,105710
2606,145840
2607,179110
2608,195370
2609,162100
2610,259430
2611,199480
2612,159150
2613,127420
2614,120730
2615,150950
2616,126650
2617,204060
2618,194330
2619,204020
2620,170060
2621,175290
2622,180580
2623,227940
2624,316060
2625,280660
2626,158320
2627,157410
2628,388950
2629,422350
2630,279080
2631,406230
2632,337190
2633,247720
2634,327800
2635,148570
2636,172120
2637,150650
2638,275460
2639,173410
2640,148100
2641,122720
2642,222000
2643,96682
2644,128920
2645,93706
2646,85605
2647,100960
2648,151650
2649,133670
2650,116780
2651,136010
2652,337410
2653,226730
2654,249360
2655,349490
2656,257590
2657,292670
2658,256650
2659,263070
2660,309100
2661,307880
2662,306650
2663,281530
2664,228170
2665,288630
2666,255740
2667,157480
2668,163260
2669,171680
2670,261650
2671,164420
2672,168170
2673,186490
2674,188020
2675,149190
2676,176200
2677,194200
2678,240910
2679,245260
2680,260530
2681,411710
2682,299230
2683,304380
2684,296150
2685,259010
2686,235290
2687,292950
2688,197890
2689,174110
2690,410700
2691,189240
2692,241570
2693,194860
2694,242670
2695,186120
2696,171270
2697,208670
2698,199210
2699,173250
2700,153900
2701,146880
2702,120970
2703,127030
2704,140700
2705,119380
2706,110300
2707,132840
2708,130160
2709,254170
2710,117720
2711,259700
2712,341430
2713,178500
2714,140680
2715,150430
2716,129580
2717,159570
2718,226590
2719,169750
2720,165350
2721,136580
2722,180040
2723,125740
2724,116080
2725,138220
2726,142510
2727,164730
2728,158290
2729,144160
2730,138670
2731,107690
2732,113270
2733,157270
2734,146970
2735,140700
2736,150930
2737,109590
2738,149390
2739,149670
2740,105920
2741,142620
2742,123750
2743,142060
2744,125180
2745,123670
2746,126630
2747,113130
2748,119690
2749,130400
2750,153410
2751,125470
2752,162380
2753,183000
2754,401040
2755,129210
2756,88216
2757,104800
2758,76598
2759,150430
2760,165940
2761,132200
2762,128410
2763,177710
2764,126630
2765,241220
2766,152460
2767,97071
2768,229850
2769,136580
2770,131980
2771,106370
2772,258220
2773,161560
2774,146270
2775,131630
2776,140720
2777,143720
2778,98980
2779,169740
2780,122830
2781,87423
2782,95200
2783,128650
2784,125660
2785,141670
2786,75404
2787,121030
2788,87424
2789,162490
2790,233990
2791,113330
2792,235950
2793,152810
2794,114130
2795,116000
2796,94784
2797,208080
2798,125110
2799,132680
2800,250320
2801,101140
2802,136410
2803,210590
2804,135850
2805,90122
2806,92169
2807,142930
2808,140890
2809,113630
2810,133860
2811,153160
2812,144670
2813,216410
2814,201010
2815,103600
2816,201640
2817,142430
2818,111460
2819,136590
2820,148300
2821,114540
2822,182650
2823,416440
2824,149760
2825,123010
2826,111060
2827,152150
2828,256930
2829,182310
2830,233710
2831,174530
2832,250650
2833,253870
2834,206790
2835,218220
2836,175740
2837,171690
2838,141730
2839,158630
2840,206780
2841,198600
2842,221540
2843,145620
2844,156720
2845,108750
2846,194180
2847,200880
2848,202590
2849,204550
2850,270020
2851,219460
2852,233180
2853,220780
2854,122200
2855,198370
2856,195890
2857,177920
2858,194950
2859,146040
2860,248410
2861,162200
2862,184610
2863,254810
2864,262780
2865,128230
2866,162900
2867,95989
2868,133870
2869,138150
2870,156890
2871,278490
2872,66393
2873,117290
2874,159620
2875,121190
2876,129220
2877,129520
2878,138880
2879,149290
2880,124220
2881,146090
2882,167160
2883,161410
2884,154260
2885,147700
2886,223090
2887,106200
2888,128700
2889,250040
2890,82747
2891,146290
2892,263810
2893,240730
2894,252950
2895,263850
2896,259260
2897,216670
2898,172230
2899,202700
2900,139510
2901,194610
2902,200020
2903,286590
2904,313370
2905,163620
2906,197500
2907,113840
2908,116490
2909,186780
2910,253710
2911,105190
2912,145990
2913,106740
2914,240220
2915,238960
2916,107410
2917,180210
2918,250580
2919,231410
