Id,SalePrice
2444,105000
2445,147500
2446,192500
2447,239900
2448,154000
2449,98000
2450,189000
2451,106000
2452,309000
2453,82000
2454,84900
2455,133000
2456,184000
2457,147500
2458,112000
2459,107900
2460,128000
2461,127000
2462,149000
2463,145000
2464,200000
2465,173900
2466,147500
2467,128000
2468,100000
2469,113000
2470,226000
2471,172500
2472,250000
2473,121600
2474,113000
2475,200000
2476,121600
2477,134500
2478,175000
2479,135500
2480,135500
2481,135500
2482,129500
2483,115000
2484,174900
2485,115000
2486,181900
2487,267000
2488,105000
2489,157000
2490,135500
2491,82000
2492,176500
2493,112000
2494,168000
2495,112000
2496,243000
2497,152000
2498,117000
2499,97000
2500,85000
2501,179000
2502,184000
2503,91500
2504,244400
2505,147500
2506,287090
2507,245350
2508,295490
2509,235130
2510,191000
2511,187750
2512,213500
2513,193000
2514,294000
2515,159000
2516,162000
2517,144000
2518,141000
2519,200000
2520,223500
2521,195000
2522,252680
2523,137000
2524,140000
2525,132500
2526,129000
2527,133500
2528,135500
2529,134900
2530,134900
2531,260000
2532,226000
2533,183500
2534,190000
2535,345000
2536,215000
2537,160000
2538,186500
2539,194000
2540,250580
2541,178000
2542,174000
2543,131400
2544,174900
2545,135500
2546,208300
2547,140000
2548,163900
2549,155000
2550,184750
2551,148000
2552,123500
2553,147500
2554,147500
2555,115000
2556,100000
2557,123000
2558,147500
2559,127500
2560,116000
2561,88000
2562,147500
2563,161000
2564,165400
2565,139600
2566,177000
2567,103600
2568,132250
2569,147500
2570,83500
2571,240000
2572,155900
2573,240000
2574,242000
2575,129900
2576,147500
2577,147500
2578,55000
2579,97000
2580,147500
2581,135960
2582,127000
2583,235000
2584,157000
2585,185000
2586,108960
2587,217000
2588,130250
2589,142500
2590,246580
2591,242000
2592,185500
2593,287090
2594,176000
2595,176000
2596,394430
2597,191000
2598,200000
2599,320000
2600,402000
2601,123500
2602,85400
2603,91000
2604,147500
2605,75000
2606,156000
2607,282920
2608,186700
2609,185900
2610,147500
2611,287090
2612,180000
2613,94750
2614,111000
2615,158000
2616,156000
2617,306000
2618,186700
2619,314810
2620,183200
2621,168000
2622,227880
2623,222000
2624,320000
2625,378500
2626,139950
2627,194200
2628,446260
2629,295000
2630,281210
2631,403000
2632,342640
2633,392000
2634,326000
2635,156000
2636,197900
2637,187500
2638,274300
2639,160000
2640,149900
2641,134800
2642,229460
2643,83000
2644,148500
2645,83000
2646,83000
2647,83000
2648,149300
2649,127000
2650,160200
2651,146000
2652,446260
2653,187100
2654,318000
2655,440000
2656,325300
2657,307000
2658,287090
2659,248000
2660,305000
2661,320000
2662,312500
2663,260000
2664,230000
2665,277500
2666,319900
2667,178900
2668,178900
2669,182000
2670,325000
2671,179540
2672,160200
2673,264560
2674,264560
2675,160200
2676,169000
2677,193000
2678,248000
2679,236000
2680,253000
2681,348000
2682,290000
2683,294000
2684,290000
2685,238000
2686,250000
2687,287090
2688,214000
2689,250580
2690,451950
2691,205950
2692,147500
2693,200140
2694,147500
2695,172400
2696,176000
2697,213500
2698,266500
2699,179200
2700,124000
2701,162000
2702,126500
2703,90000
2704,148000
2705,128900
2706,115000
2707,132000
2708,163500
2709,147500
2710,134500
2711,451950
2712,341000
2713,160200
2714,147400
2715,168500
2716,164700
2717,197000
2718,202670
2719,160000
2720,167000
2721,129000
2722,208500
2723,156000
2724,125000
2725,134500
2726,125000
2727,153000
2728,177500
2729,154000
2730,162500
2731,124500
2732,108000
2733,157000
2734,119000
2735,135000
2736,139500
2737,114500
2738,185750
2739,163500
2740,116050
2741,139000
2742,167500
2743,171500
2744,153500
2745,125000
2746,149900
2747,101800
2748,151000
2749,94750
2750,135500
2751,133500
2752,242000
2753,180500
2754,302000
2755,110000
2756,96500
2757,64500
2758,68500
2759,216000
2760,197900
2761,82500
2762,136500
2763,165500
2764,84900
2765,239000
2766,175000
2767,93500
2768,147500
2769,127500
2770,139000
2771,127000
2772,147500
2773,122500
2774,135000
2775,137450
2776,145000
2777,128000
2778,85000
2779,191000
2780,119000
2781,103200
2782,109900
2783,125500
2784,129900
2785,107400
2786,86000
2787,145000
2788,80000
2789,140200
2790,147500
2791,122900
2792,147500
2793,177000
2794,147500
2795,113000
2796,108000
2797,244400
2798,108000
2799,101000
2800,147500
2801,147500
2802,140000
2803,236500
2804,134430
2805,82000
2806,103200
2807,123500
2808,158000
2809,131400
2810,134500
2811,174900
2812,140000
2813,216840
2814,319900
2815,113000
2816,241500
2817,135500
2818,137000
2819,179400
2820,165500
2821,119500
2822,274970
2823,295000
2824,207500
2825,84900
2826,113000
2827,184000
2828,250000
2829,270000
2830,250000
2831,194000
2832,372400
2833,306000
2834,197900
2835,191000
2836,186500
2837,180000
2838,142500
2839,168000
2840,229460
2841,187000
2842,215000
2843,183200
2844,171500
2845,127000
2846,187000
2847,187000
2848,180000
2849,188000
2850,339750
2851,274730
2852,255000
2853,200000
2854,136500
2855,229460
2856,191000
2857,173000
2858,229460
2859,154000
2860,147500
2861,160000
2862,183000
2863,147500
2864,147500
2865,140000
2866,130000
2867,101000
2868,87000
2869,192500
2870,157500
2871,147500
2872,147500
2873,108000
2874,184000
2875,103600
2876,103600
2877,159430
2878,144000
2879,184000
2880,128000
2881,192140
2882,184000
2883,145000
2884,157500
2885,177000
2886,240000
2887,120000
2888,129900
2889,147500
2890,86000
2891,174000
2892,147500
2893,147500
2894,147500
2895,235000
2896,275000
2897,241500
2898,179600
2899,201000
2900,135000
2901,256000
2902,220000
2903,372400
2904,394430
2905,242000
2906,206300
2907,106000
2908,114500
2909,235130
2910,147500
2911,85400
2912,180500
2913,83500
2914,147500
2915,147500
2916,83500
2917,168000
2918,147500
2919,236000
